,destination_facility,disposal,report_quarter,report_year,total_adc,transformation,county_id
31,North County Landfill & Recycling Center,27659.19,4,1995,0.0,0.0,39
34,Austin Road /Forward Landfill,43603.0,1,1996,6284.0,0.0,39
35,Foothill Sanitary Landfill,41189.0,1,1996,6284.0,0.0,39
36,"Forward Landfill, Inc.",6761.0,1,1996,6284.0,0.0,39
37,French Camp Landfill,734.0,1,1996,6284.0,0.0,39
38,North County Landfill & Recycling Center,24768.9,1,1996,6284.0,0.0,39
40,Austin Road /Forward Landfill,23406.0,2,1996,7170.0,0.0,39
41,Foothill Sanitary Landfill,50603.4,2,1996,7170.0,0.0,39
42,"Forward Landfill, Inc.",12731.9,2,1996,7170.0,0.0,39
43,French Camp Landfill,1177.0,2,1996,7170.0,0.0,39
44,North County Landfill & Recycling Center,25377.1,2,1996,7170.0,0.0,39
46,Austin Road /Forward Landfill,16086.0,3,1996,5124.0,0.0,39
47,Foothill Sanitary Landfill,51311.9,3,1996,5124.0,0.0,39
48,"Forward Landfill, Inc.",32869.9,3,1996,5124.0,0.0,39
49,French Camp Landfill,1643.0,3,1996,5124.0,0.0,39
50,North County Landfill & Recycling Center,30518.1,3,1996,5124.0,0.0,39
52,Austin Road /Forward Landfill,34525.0,4,1996,9365.0,0.0,39
53,Foothill Sanitary Landfill,45555.9,4,1996,9365.0,0.0,39
54,"Forward Landfill, Inc.",16209.0,4,1996,9365.0,0.0,39
55,French Camp Landfill,2138.0,4,1996,9365.0,0.0,39
56,North County Landfill & Recycling Center,25275.9,4,1996,9365.0,0.0,39
59,Austin Road /Forward Landfill,27301.0,1,1997,13492.6,0.0,39
60,Foothill Sanitary Landfill,45706.6,1,1997,13492.6,0.0,39
61,French Camp Landfill,1207.0,1,1997,13492.6,0.0,39
62,North County Landfill & Recycling Center,26011.9,1,1997,13492.6,0.0,39
64,Austin Road /Forward Landfill,16647.0,2,1997,13492.6,0.0,39
65,Foothill Sanitary Landfill,53212.5,2,1997,13492.6,0.0,39
66,"Forward Landfill, Inc.",126357.9,2,1997,13492.6,0.0,39
67,French Camp Landfill,2030.0,2,1997,13492.6,0.0,39
68,North County Landfill & Recycling Center,28496.0,2,1997,13492.6,0.0,39
70,Austin Road /Forward Landfill,16269.0,3,1997,4864.6,0.0,39
71,Foothill Sanitary Landfill,44470.9,3,1997,4864.6,0.0,39
72,"Forward Landfill, Inc.",106267.1,3,1997,4864.6,0.0,39
73,French Camp Landfill,1584.4,3,1997,4864.6,0.0,39
74,North County Landfill & Recycling Center,28018.01,3,1997,4864.6,0.0,39
76,Austin Road /Forward Landfill,19794.0,4,1997,8628.0,0.0,39
77,Foothill Sanitary Landfill,45711.6,4,1997,8628.0,0.0,39
78,"Forward Landfill, Inc.",114471.1,4,1997,8628.0,0.0,39
79,French Camp Landfill,2312.0,4,1997,8628.0,0.0,39
80,North County Landfill & Recycling Center,28023.1,4,1997,8628.0,0.0,39
83,Austin Road /Forward Landfill,28399.9,1,1998,6072.9,0.0,39
84,Foothill Sanitary Landfill,42986.4,1,1998,6072.9,0.0,39
85,"Forward Landfill, Inc.",94207.0,1,1998,6072.9,0.0,39
86,French Camp Landfill,1484.7,1,1998,6072.9,0.0,39
87,North County Landfill & Recycling Center,28560.9,1,1998,6072.9,0.0,39
89,Austin Road /Forward Landfill,30585.6,2,1998,8107.1,0.0,39
90,Foothill Sanitary Landfill,54287.1,2,1998,8107.1,0.0,39
91,"Forward Landfill, Inc.",138113.1,2,1998,8107.1,0.0,39
92,French Camp Landfill,2500.7,2,1998,8107.1,0.0,39
93,North County Landfill & Recycling Center,29519.8,2,1998,8107.1,0.0,39
95,Austin Road /Forward Landfill,41906.3,3,1998,7040.2,0.0,39
96,Foothill Sanitary Landfill,52389.3,3,1998,7040.2,0.0,39
97,"Forward Landfill, Inc.",203330.0,3,1998,7040.2,0.0,39
98,French Camp Landfill,934.7,3,1998,7040.2,0.0,39
99,North County Landfill & Recycling Center,29707.6,3,1998,7040.2,0.0,39
101,Austin Road /Forward Landfill,42872.9,4,1998,11190.7,0.0,39
102,Foothill Sanitary Landfill,52173.2,4,1998,11190.7,0.0,39
103,"Forward Landfill, Inc.",225867.7,4,1998,11190.7,0.0,39
104,French Camp Landfill,909.0,4,1998,11190.7,0.0,39
105,North County Landfill & Recycling Center,25018.4,4,1998,11190.7,0.0,39
108,Austin Road /Forward Landfill,34338.0,1,1999,43728.0,0.0,39
109,Foothill Sanitary Landfill,50813.2,1,1999,43728.0,0.0,39
110,"Forward Landfill, Inc.",171018.8,1,1999,43728.0,0.0,39
111,French Camp Landfill,501.0,1,1999,43728.0,0.0,39
112,North County Landfill & Recycling Center,23066.4,1,1999,43728.0,0.0,39
114,Austin Road /Forward Landfill,35806.3,2,1999,43728.0,0.0,39
115,Foothill Sanitary Landfill,56008.0,2,1999,43728.0,0.0,39
116,"Forward Landfill, Inc.",134684.6,2,1999,43728.0,0.0,39
117,French Camp Landfill,148.0,2,1999,43728.0,0.0,39
118,North County Landfill & Recycling Center,25376.7,2,1999,43728.0,0.0,39
120,Austin Road /Forward Landfill,37384.4,3,1999,43728.0,0.0,39
121,Foothill Sanitary Landfill,59720.1,3,1999,43728.0,0.0,39
122,"Forward Landfill, Inc.",149561.9,3,1999,43728.0,0.0,39
123,North County Landfill & Recycling Center,28082.3,3,1999,43728.0,0.0,39
125,Austin Road /Forward Landfill,11456.9,4,1999,43728.0,0.0,39
126,Foothill Sanitary Landfill,56797.9,4,1999,43728.0,0.0,39
127,"Forward Landfill, Inc.",187085.2,4,1999,43728.0,0.0,39
128,North County Landfill & Recycling Center,25978.9,4,1999,43728.0,0.0,39
131,Foothill Sanitary Landfill,57735.7,1,2000,43728.0,0.0,39
132,"Forward Landfill, Inc.",162093.3,1,2000,43728.0,0.0,39
133,North County Landfill & Recycling Center,25334.7,1,2000,43728.0,0.0,39
135,Foothill Sanitary Landfill,65574.9,2,2000,43728.0,0.0,39
136,"Forward Landfill, Inc.",191585.0,2,2000,43728.0,0.0,39
137,North County Landfill & Recycling Center,27725.4,2,2000,43728.0,0.0,39
139,Foothill Sanitary Landfill,67621.1,3,2000,43728.0,0.0,39
140,"Forward Landfill, Inc.",244078.9,3,2000,43728.0,0.0,39
141,North County Landfill & Recycling Center,29804.2,3,2000,43728.0,0.0,39
143,Foothill Sanitary Landfill,62098.3,4,2000,43728.0,0.0,39
144,"Forward Landfill, Inc.",228483.3,4,2000,43728.0,0.0,39
145,North County Landfill & Recycling Center,24524.4,4,2000,43728.0,0.0,39
148,Austin Road /Forward Landfill,62828.9,1,2001,47871.2,0.0,39
149,Foothill Sanitary Landfill,62919.2,1,2001,47871.2,0.0,39
150,"Forward Landfill, Inc.",168748.6,1,2001,47871.2,0.0,39
151,North County Landfill & Recycling Center,28191.1,1,2001,47871.2,0.0,39
153,Austin Road /Forward Landfill,68927.1,2,2001,6016.7,0.0,39
154,Foothill Sanitary Landfill,69409.5,2,2001,6016.7,0.0,39
155,"Forward Landfill, Inc.",185524.5,2,2001,6016.7,0.0,39
156,North County Landfill & Recycling Center,37010.2,2,2001,6016.7,0.0,39
158,Foothill Sanitary Landfill,68068.4,3,2001,17093.3,0.0,39
159,"Forward Landfill, Inc.",278128.2,3,2001,17093.3,0.0,39
160,North County Landfill & Recycling Center,38594.3,3,2001,17093.3,0.0,39
162,Foothill Sanitary Landfill,62402.2,4,2001,24761.2,0.0,39
163,"Forward Landfill, Inc.",296606.9,4,2001,24761.2,0.0,39
164,North County Landfill & Recycling Center,33013.6,4,2001,24761.2,0.0,39
167,Foothill Sanitary Landfill,60748.8,1,2002,12241.3,0.0,39
168,"Forward Landfill, Inc.",265158.1,1,2002,12241.3,0.0,39
169,North County Landfill & Recycling Center,35483.2,1,2002,12241.3,0.0,39
171,Austin Road /Forward Landfill,44930.0,2,2002,16900.6,0.0,39
172,Foothill Sanitary Landfill,75581.4,2,2002,16900.6,0.0,39
173,"Forward Landfill, Inc.",240612.0,2,2002,16900.6,0.0,39
174,North County Landfill & Recycling Center,38694.6,2,2002,16900.6,0.0,39
176,Foothill Sanitary Landfill,78530.8,3,2002,24406.8,0.0,39
177,"Forward Landfill, Inc.",287211.8,3,2002,24406.8,0.0,39
178,North County Landfill & Recycling Center,34839.6,3,2002,24406.8,0.0,39
180,Foothill Sanitary Landfill,77025.9,4,2002,19702.4,0.0,39
181,"Forward Landfill, Inc.",290616.9,4,2002,19702.4,0.0,39
182,North County Landfill & Recycling Center,36880.2,4,2002,19702.4,0.0,39
185,Foothill Sanitary Landfill,69415.7,1,2003,18351.6,0.0,39
186,"Forward Landfill, Inc.",283782.7,1,2003,18351.6,0.0,39
187,North County Landfill & Recycling Center,31973.3,1,2003,18351.6,0.0,39
189,Foothill Sanitary Landfill,76887.8,2,2003,42312.0,0.0,39
190,"Forward Landfill, Inc.",305238.5,2,2003,42312.0,0.0,39
191,North County Landfill & Recycling Center,36003.2,2,2003,42312.0,0.0,39
193,Foothill Sanitary Landfill,75612.0,3,2003,25064.9,0.0,39
194,"Forward Landfill, Inc.",296706.5,3,2003,25064.9,0.0,39
195,North County Landfill & Recycling Center,37305.3,3,2003,25064.9,0.0,39
197,Foothill Sanitary Landfill,70341.0,4,2003,23717.0,0.0,39
198,"Forward Landfill, Inc.",291897.2,4,2003,23717.0,0.0,39
199,North County Landfill & Recycling Center,37006.5,4,2003,23717.0,0.0,39
202,Foothill Sanitary Landfill,68237.8,1,2004,21459.6,0.0,39
203,"Forward Landfill, Inc.",299274.5,1,2004,21459.6,0.0,39
204,North County Landfill & Recycling Center,38277.6,1,2004,21459.6,0.0,39
206,Foothill Sanitary Landfill,72526.6,2,2004,19610.1,0.0,39
207,"Forward Landfill, Inc.",313175.8,2,2004,19610.1,0.0,39
208,North County Landfill & Recycling Center,44721.9,2,2004,19610.1,0.0,39
210,Foothill Sanitary Landfill,71812.9,3,2004,21818.3,0.0,39
211,"Forward Landfill, Inc.",316924.6,3,2004,21818.3,0.0,39
212,North County Landfill & Recycling Center,44171.7,3,2004,21818.3,0.0,39
214,Foothill Sanitary Landfill,71680.2,4,2004,25920.3,0.0,39
215,"Forward Landfill, Inc.",303377.6,4,2004,25920.3,0.0,39
216,North County Landfill & Recycling Center,39262.7,4,2004,25920.3,0.0,39
219,Foothill Sanitary Landfill,70735.4,1,2005,70531.9,0.0,39
220,"Forward Landfill, Inc.",300804.7,1,2005,70531.9,0.0,39
221,North County Landfill & Recycling Center,41017.9,1,2005,70531.9,0.0,39
223,Foothill Sanitary Landfill,78628.6,2,2005,76580.5,0.0,39
224,"Forward Landfill, Inc.",320823.1,2,2005,76580.5,0.0,39
225,North County Landfill & Recycling Center,46226.2,2,2005,76580.5,0.0,39
227,Foothill Sanitary Landfill,78154.4,3,2005,27521.7,0.0,39
228,"Forward Landfill, Inc.",311965.2,3,2005,27521.7,0.0,39
229,North County Landfill & Recycling Center,48986.0,3,2005,27521.7,0.0,39
231,Foothill Sanitary Landfill,76392.6,4,2005,15884.1,0.0,39
232,"Forward Landfill, Inc.",318944.7,4,2005,15884.1,0.0,39
233,North County Landfill & Recycling Center,44308.6,4,2005,15884.1,0.0,39
236,Foothill Sanitary Landfill,75717.81,1,2006,18316.52,0.0,39
237,"Forward Landfill, Inc.",309470.19,1,2006,18316.52,0.0,39
238,North County Landfill & Recycling Center,44675.32,1,2006,18316.52,0.0,39
240,Foothill Sanitary Landfill,86344.99,2,2006,40287.64,0.0,39
241,"Forward Landfill, Inc.",327136.02,2,2006,40287.64,0.0,39
242,North County Landfill & Recycling Center,50170.47,2,2006,40287.64,0.0,39
244,Foothill Sanitary Landfill,83215.77,3,2006,35180.18,0.0,39
245,"Forward Landfill, Inc.",329445.27,3,2006,35180.18,0.0,39
246,North County Landfill & Recycling Center,44508.05,3,2006,35180.18,0.0,39
248,Foothill Sanitary Landfill,74735.99,4,2006,34621.37,0.0,39
249,"Forward Landfill, Inc.",329008.64,4,2006,34621.37,0.0,39
250,North County Landfill & Recycling Center,41974.39,4,2006,34621.37,0.0,39
253,Foothill Sanitary Landfill,73202.86,1,2007,22610.14,0.0,39
254,"Forward Landfill, Inc.",297653.2,1,2007,22610.14,0.0,39
255,North County Landfill & Recycling Center,40544.17,1,2007,22610.14,0.0,39
257,Foothill Sanitary Landfill,75577.09,2,2007,21096.14,0.0,39
258,"Forward Landfill, Inc.",305297.23,2,2007,21096.14,0.0,39
259,North County Landfill & Recycling Center,45141.86,2,2007,21096.14,0.0,39
261,Foothill Sanitary Landfill,70904.0,3,2007,10561.01,0.0,39
262,"Forward Landfill, Inc.",302406.67,3,2007,10561.01,0.0,39
263,North County Landfill & Recycling Center,44860.07,3,2007,10561.01,0.0,39
265,Foothill Sanitary Landfill,59905.82,4,2007,15119.41,0.0,39
266,"Forward Landfill, Inc.",293899.35,4,2007,15119.41,0.0,39
267,North County Landfill & Recycling Center,38530.69,4,2007,15119.41,0.0,39
270,Foothill Sanitary Landfill,60433.31,1,2008,14993.04,0.0,39
271,"Forward Landfill, Inc.",285005.08,1,2008,14993.04,0.0,39
272,North County Landfill & Recycling Center,36258.11,1,2008,14993.04,0.0,39
274,Foothill Sanitary Landfill,63240.63,2,2008,18151.27,0.0,39
275,"Forward Landfill, Inc.",261316.39,2,2008,18151.27,0.0,39
276,North County Landfill & Recycling Center,37669.12,2,2008,18151.27,0.0,39
278,Foothill Sanitary Landfill,59997.92,3,2008,21798.76,0.0,39
279,"Forward Landfill, Inc.",267187.36,3,2008,21798.76,0.0,39
280,North County Landfill & Recycling Center,36014.24,3,2008,21798.76,0.0,39
282,Foothill Sanitary Landfill,57034.51,4,2008,19911.28,0.0,39
283,"Forward Landfill, Inc.",261975.64,4,2008,19911.28,0.0,39
284,North County Landfill & Recycling Center,33238.38,4,2008,19911.28,0.0,39
287,Foothill Sanitary Landfill,55188.05,1,2009,27113.07,0.0,39
288,"Forward Landfill, Inc.",234843.43,1,2009,27113.07,0.0,39
289,North County Landfill & Recycling Center,33546.99,1,2009,27113.07,0.0,39
291,Foothill Sanitary Landfill,57238.53,2,2009,37912.57,0.0,39
292,"Forward Landfill, Inc.",227256.48,2,2009,37912.57,0.0,39
293,North County Landfill & Recycling Center,36043.66,2,2009,37912.57,0.0,39
295,Foothill Sanitary Landfill,55174.07,3,2009,20265.2,0.0,39
296,"Forward Landfill, Inc.",229504.99,3,2009,20265.2,0.0,39
297,North County Landfill & Recycling Center,36040.61,3,2009,20265.2,0.0,39
299,Foothill Sanitary Landfill,53722.46,4,2009,22891.4,0.0,39
300,"Forward Landfill, Inc.",229317.78,4,2009,22891.4,0.0,39
301,North County Landfill & Recycling Center,36982.87,4,2009,22891.4,0.0,39
304,Foothill Sanitary Landfill,53156.79,1,2010,37332.63,0.0,39
305,"Forward Landfill, Inc.",220277.8,1,2010,37332.63,0.0,39
306,North County Landfill & Recycling Center,33022.25,1,2010,37332.63,0.0,39
308,Foothill Sanitary Landfill,55759.14,2,2010,34321.43,0.0,39
309,"Forward Landfill, Inc.",230519.04,2,2010,34321.43,0.0,39
310,North County Landfill & Recycling Center,36084.68,2,2010,34321.43,0.0,39
312,Foothill Sanitary Landfill,57006.44,3,2010,28792.64,0.0,39
313,"Forward Landfill, Inc.",218672.39,3,2010,28792.64,0.0,39
314,North County Landfill & Recycling Center,34298.39,3,2010,28792.64,0.0,39
316,Foothill Sanitary Landfill,54100.0,4,2010,18080.98,0.0,39
317,"Forward Landfill, Inc.",218944.28,4,2010,18080.98,0.0,39
318,North County Landfill & Recycling Center,31556.3,4,2010,18080.98,0.0,39
321,Foothill Sanitary Landfill,51341.09,1,2011,16768.99,0.0,39
322,"Forward Landfill, Inc.",197915.33,1,2011,16768.99,0.0,39
323,North County Landfill & Recycling Center,30959.45,1,2011,16768.99,0.0,39
325,Foothill Sanitary Landfill,57337.06,2,2011,30405.51,0.0,39
326,"Forward Landfill, Inc.",225219.61,2,2011,30405.51,0.0,39
327,North County Landfill & Recycling Center,35594.16,2,2011,30405.51,0.0,39
329,Foothill Sanitary Landfill,54375.7,3,2011,29809.89,0.0,39
330,"Forward Landfill, Inc.",209690.07,3,2011,29809.89,0.0,39
331,North County Landfill & Recycling Center,34752.19,3,2011,29809.89,0.0,39
333,Foothill Sanitary Landfill,51744.2,4,2011,28399.45,0.0,39
334,"Forward Landfill, Inc.",198107.72,4,2011,28399.45,0.0,39
335,North County Landfill & Recycling Center,31859.31,4,2011,28399.45,0.0,39
338,Foothill Sanitary Landfill,50399.18,1,2012,7566.44,0.0,39
339,"Forward Landfill, Inc.",195902.88,1,2012,7566.44,0.0,39
340,North County Landfill & Recycling Center,31338.43,1,2012,7566.44,0.0,39
342,Foothill Sanitary Landfill,54746.34,2,2012,11892.29,0.0,39
343,"Forward Landfill, Inc.",217997.82,2,2012,11892.29,0.0,39
344,North County Landfill & Recycling Center,35508.51,2,2012,11892.29,0.0,39
346,Foothill Sanitary Landfill,52882.15,3,2012,8073.11,0.0,39
347,"Forward Landfill, Inc.",198965.26,3,2012,8073.11,0.0,39
348,North County Landfill & Recycling Center,33984.8,3,2012,8073.11,0.0,39
350,Foothill Sanitary Landfill,55298.81,4,2012,10897.03,0.0,39
351,"Forward Landfill, Inc.",197600.91,4,2012,10897.03,0.0,39
352,North County Landfill & Recycling Center,36803.13,4,2012,10897.03,0.0,39
355,Foothill Sanitary Landfill,51871.07,1,2013,10897.03,0.0,39
356,"Forward Landfill, Inc.",187038.38,1,2013,10897.03,0.0,39
357,North County Landfill & Recycling Center,38105.61,1,2013,10897.03,0.0,39
359,Foothill Sanitary Landfill,55034.82,2,2013,10897.03,0.0,39
360,"Forward Landfill, Inc.",198458.74,2,2013,10897.03,0.0,39
361,North County Landfill & Recycling Center,39611.36,2,2013,10897.03,0.0,39
363,Foothill Sanitary Landfill,54213.36,3,2013,10897.03,0.0,39
364,"Forward Landfill, Inc.",191693.6,3,2013,10897.03,0.0,39
365,North County Landfill & Recycling Center,39439.3,3,2013,10897.03,0.0,39
367,Foothill Sanitary Landfill,54025.03,4,2013,10897.03,0.0,39
368,"Forward Landfill, Inc.",198620.51,4,2013,10897.03,0.0,39
369,North County Landfill & Recycling Center,37150.11,4,2013,10897.03,0.0,39
372,Foothill Sanitary Landfill,50892.37,1,2014,10897.03,0.0,39
373,"Forward Landfill, Inc.",199556.13,1,2014,10897.03,0.0,39
374,North County Landfill & Recycling Center,36149.82,1,2014,10897.03,0.0,39
376,Foothill Sanitary Landfill,53852.29,2,2014,10897.03,0.0,39
377,"Forward Landfill, Inc.",205454.13,2,2014,10897.03,0.0,39
378,North County Landfill & Recycling Center,39891.85,2,2014,10897.03,0.0,39
380,Foothill Sanitary Landfill,50477.75,3,2014,10897.03,0.0,39
381,"Forward Landfill, Inc.",204550.87,3,2014,10897.03,0.0,39
382,North County Landfill & Recycling Center,43248.64,3,2014,10897.03,0.0,39
384,Foothill Sanitary Landfill,45779.22,4,2014,10897.03,0.0,39
385,"Forward Landfill, Inc.",198505.29,4,2014,10897.03,0.0,39
386,North County Landfill & Recycling Center,47950.62,4,2014,10897.03,0.0,39
389,Foothill Sanitary Landfill,44465.74,1,2015,10897.03,0.0,39
390,"Forward Landfill, Inc.",204523.58,1,2015,10897.03,0.0,39
391,North County Landfill & Recycling Center,49252.68,1,2015,10897.03,0.0,39
393,Foothill Sanitary Landfill,40810.06,2,2015,10897.03,0.0,39
394,"Forward Landfill, Inc.",209015.77,2,2015,10897.03,0.0,39
395,North County Landfill & Recycling Center,56997.33,2,2015,10897.03,0.0,39
397,Foothill Sanitary Landfill,39363.96,3,2015,10897.03,0.0,39
398,"Forward Landfill, Inc.",193063.44,3,2015,10897.03,0.0,39
399,North County Landfill & Recycling Center,60891.45,3,2015,10897.03,0.0,39
401,Foothill Sanitary Landfill,54266.98,4,2015,10897.03,0.0,39
402,"Forward Landfill, Inc.",235502.91,4,2015,10897.03,0.0,39
403,North County Landfill & Recycling Center,46265.59,4,2015,10897.03,0.0,39
406,Foothill Sanitary Landfill,63537.13,1,2016,10897.03,0.0,39
407,"Forward Landfill, Inc.",311447.1,1,2016,10897.03,0.0,39
408,North County Landfill & Recycling Center,41955.62,1,2016,10897.03,0.0,39
410,Foothill Sanitary Landfill,68976.88,2,2016,10897.03,0.0,39
411,"Forward Landfill, Inc.",207696.79,2,2016,10897.03,0.0,39
412,North County Landfill & Recycling Center,41303.21,2,2016,10897.03,0.0,39
414,Foothill Sanitary Landfill,67243.57,3,2016,10897.03,0.0,39
415,"Forward Landfill, Inc.",204030.51,3,2016,10897.03,0.0,39
416,North County Landfill & Recycling Center,41666.37,3,2016,10897.03,0.0,39
418,Foothill Sanitary Landfill,69581.36,4,2016,10897.03,0.0,39
419,"Forward Landfill, Inc.",200115.99,4,2016,10897.03,0.0,39
420,North County Landfill & Recycling Center,43335.18,4,2016,10897.03,0.0,39
423,Foothill Sanitary Landfill,73745.9,1,2017,10897.03,0.0,39
424,"Forward Landfill, Inc.",189965.36,1,2017,10897.03,0.0,39
425,North County Landfill & Recycling Center,46476.32,1,2017,10897.03,0.0,39
427,Foothill Sanitary Landfill,65887.6,2,2017,10897.03,0.0,39
428,"Forward Landfill, Inc.",227160.64,2,2017,10897.03,0.0,39
429,North County Landfill & Recycling Center,46140.5,2,2017,10897.03,0.0,39
431,Foothill Sanitary Landfill,77015.71,3,2017,10897.03,0.0,39
432,"Forward Landfill, Inc.",213333.83,3,2017,10897.03,0.0,39
433,North County Landfill & Recycling Center,43964.78,3,2017,10897.03,0.0,39
435,Foothill Sanitary Landfill,72698.79,4,2017,10897.03,0.0,39
436,"Forward Landfill, Inc.",198450.24,4,2017,10897.03,0.0,39
437,North County Landfill & Recycling Center,49194.94,4,2017,10897.03,0.0,39
7,California Valley Landfill,7.71,1,1995,0.0,0.0,40
8,Camp Roberts Landfill,2203.0,1,1995,0.0,0.0,40
9,Chicago Grade Landfill,4503.49,1,1995,0.0,0.0,40
10,City Of Paso Robles Landfill,8618.29,1,1995,0.0,0.0,40
11,"Cold Canyon Landfill, Inc.",36697.31,1,1995,0.0,0.0,40
12,Midway Landfill,63.0,1,1995,0.0,0.0,40
14,California Valley Landfill,7.71,2,1995,0.0,0.0,40
15,Camp Roberts Landfill,3420.0,2,1995,0.0,0.0,40
16,Chicago Grade Landfill,6195.95,2,1995,0.0,0.0,40
17,City Of Paso Robles Landfill,7580.03,2,1995,0.0,0.0,40
18,"Cold Canyon Landfill, Inc.",35798.94,2,1995,0.0,0.0,40
19,Midway Landfill,21.0,2,1995,0.0,0.0,40
21,California Valley Landfill,7.71,3,1995,0.0,0.0,40
22,Camp Roberts Landfill,4129.0,3,1995,0.0,0.0,40
23,Chicago Grade Landfill,7200.0,3,1995,0.0,0.0,40
24,City Of Paso Robles Landfill,7790.63,3,1995,0.0,0.0,40
25,"Cold Canyon Landfill, Inc.",37035.55,3,1995,0.0,0.0,40
26,Midway Landfill,31.0,3,1995,0.0,0.0,40
28,California Valley Landfill,7.71,4,1995,0.0,0.0,40
29,Camp Roberts Landfill,240.0,4,1995,0.0,0.0,40
30,Chicago Grade Landfill,6899.0,4,1995,0.0,0.0,40
31,City Of Paso Robles Landfill,7328.0,4,1995,0.0,0.0,40
32,"Cold Canyon Landfill, Inc.",33687.52,4,1995,0.0,0.0,40
33,Midway Landfill,13.0,4,1995,0.0,0.0,40
36,California Valley Landfill,7.71,1,1996,180.0,0.0,40
37,Camp Roberts Landfill,159.0,1,1996,180.0,0.0,40
38,Chicago Grade Landfill,6655.0,1,1996,180.0,0.0,40
39,City Of Paso Robles Landfill,6752.72,1,1996,180.0,0.0,40
40,"Cold Canyon Landfill, Inc.",34375.38,1,1996,180.0,0.0,40
41,Midway Landfill,9.0,1,1996,180.0,0.0,40
43,California Valley Landfill,8.99,2,1996,180.0,0.0,40
44,Camp Roberts Landfill,392.0,2,1996,180.0,0.0,40
45,Chicago Grade Landfill,7317.9,2,1996,180.0,0.0,40
46,City Of Paso Robles Landfill,7409.88,2,1996,180.0,0.0,40
47,"Cold Canyon Landfill, Inc.",35360.09,2,1996,180.0,0.0,40
48,Midway Landfill,6.0,2,1996,180.0,0.0,40
50,California Valley Landfill,7.71,3,1996,180.0,0.0,40
51,Camp Roberts Landfill,786.0,3,1996,180.0,0.0,40
52,Chicago Grade Landfill,7838.84,3,1996,180.0,0.0,40
53,City Of Paso Robles Landfill,6785.0,3,1996,180.0,0.0,40
54,"Cold Canyon Landfill, Inc.",37794.94,3,1996,180.0,0.0,40
55,Midway Landfill,13.0,3,1996,180.0,0.0,40
57,California Valley Landfill,7.71,4,1996,180.0,0.0,40
58,Camp Roberts Landfill,389.0,4,1996,180.0,0.0,40
59,Chicago Grade Landfill,8200.0,4,1996,180.0,0.0,40
60,City Of Paso Robles Landfill,6300.0,4,1996,180.0,0.0,40
61,"Cold Canyon Landfill, Inc.",35060.02,4,1996,180.0,0.0,40
62,Midway Landfill,60.0,4,1996,180.0,0.0,40
65,California Valley Landfill,7.71,1,1997,766.87,0.0,40
66,Camp Roberts Landfill,372.0,1,1997,766.87,0.0,40
67,Chicago Grade Landfill,7849.3,1,1997,766.87,0.0,40
68,City Of Paso Robles Landfill,6192.31,1,1997,766.87,0.0,40
69,"Cold Canyon Landfill, Inc.",34023.13,1,1997,766.87,0.0,40
